"param_index","alpha","lambda"
1143,0.464069551322609,0.420379848505238
1144,0.779368161456659,16.2383838960857
1145,0.73352795955725,0.0111791773602566
1146,0.817230444401503,0.0279597729263624
1147,0.170162481255829,0.00135608531254091
1148,0.94472032552585,0.0931320131057651
1149,0.293623841367662,0.299749345994099
1150,0.149072052445263,0.00441029573120312
1151,0.719378591282293,131.693944897618
1152,0.324085952481255,0.00110725158062712
1153,0.778809498529881,673.376972447261
1154,0.394441001815721,68.2583598933711
1155,0.67859286791645,1.01451793857571
1156,0.775825042743236,411.167602101496
1157,0.187869044020772,0.640399663395949
1158,0.0290858189109713,1.16435897704249
1159,0.135713797062635,100.04019293279
1160,0.680164178134874,0.00905538661472941
1161,0.9348229537718,1.34464981110172
1162,0.550494084367529,0.398136467252485
1163,0.601766235427931,0.0971502614968964
1164,0.19699448812753,0.486487627067556
1165,0.535236610565335,0.00172803386390248
1166,0.179555739276111,0.0285034629224551
1167,0.451886494411156,0.00408172051921799
1168,0.317053351784125,0.149956811052895
1169,0.116174670401961,8.90638916004663
1170,0.186102156760171,0.353747815296512
1171,0.729730096645653,0.00265670159568033
1172,0.41187207121402,13.3875849920265
1173,0.414049681741744,133.040396315953
1174,0.480310129001737,162.506211909819
1175,0.427494465606287,0.00335757929934049
1176,0.136490360135213,0.00117003083379182
1177,0.824679406359792,0.34510837790581
1178,0.592304242542014,706.805282730906
1179,0.794396977638826,0.987164044545798
1180,0.769032425712794,950.835586406286
1181,0.918056417256594,0.931505657119615
1182,0.862629777053371,0.00537586277242423
1183,0.316975237801671,2.30971561665689
1184,0.259260575985536,0.0269391947406806
1185,0.74226645193994,22.706139813728
1186,0.74736111680977,52.7298469201978
1187,0.917904034024104,0.498490429609727
1188,0.793191209202632,0.651392215160706
1189,0.133329618256539,0.256530181304298
1190,0.287749752169475,264.570838058013
1191,0.194676143815741,2.41792282066587
1192,0.784109382657334,14.1225972386015
1193,0.128872161731124,0.0977665489896689
1194,0.129089283524081,0.00363780045845923
1195,0.0722531112842262,432.95596392001
1196,0.0531294834800065,10.7062495157075
1197,0.531874436419457,0.00120219099307133
1198,0.112308241659775,0.00468503443794312
1199,0.74318771972321,124.139389932826
1200,0.731315477285534,0.478433009600425
1201,0.885117687052116,0.256602616482449
1202,0.517111055552959,0.390740862855693
1203,0.851930984994397,9.66043582679664
1204,0.442796268267557,0.0122369387458459
1205,0.157880100421607,108.893588252368
1206,0.442324638832361,325.713453458198
1207,0.967733667232096,62.5102672298613
1208,0.484587929444388,1.04327944149646
1209,0.252458439441398,0.0332428974037036
1210,0.259689980186522,10.1605649425802
1211,0.542015940882266,452.566973362771
1212,0.649875837611035,784.277600176129
1213,0.336419132305309,0.0020163271871428
1214,0.0609497462864965,0.195886574344478
1215,0.451310850214213,69.7224681268077
1216,0.838755033444613,1.94228374840595
1217,0.574637334328145,0.0664904260235581
1218,0.353350377408788,0.258116903898252
1219,0.547426078235731,0.00143167101475451
1220,0.892718593822792,126.226739072096
1221,0.489990570582449,0.00150155605950185
1222,0.171632113168016,8.25825307775794
1223,0.543030994012952,3.82861368301694
1224,0.961467695888132,0.0744399430535044
1225,0.313683822052553,854.064966916267
1226,0.820514548104256,95.5735022266737
1227,0.307054400444031,4.4517068791402
1228,0.185453581158072,0.00662553521456316
1229,0.0483467767480761,171.081890542899
1230,0.24567414727062,2.91148434106846
1231,0.351106922142208,63.2700755709143
1232,0.159022381762043,0.00144363738190226
1233,0.304097996791825,0.034129304083383
1234,0.0175483247730881,35.147210052868
1235,0.996552679222077,96.9363663005906
1236,0.804393312660977,1.38919100602088
1237,0.086580601753667,6.76810431703817
1238,0.869933269685134,0.845638000578939
1239,0.554585863370448,3.10969257064115
1240,0.421378421830013,0.00392633899524453
1241,0.0676368190906942,113.951758014572
1242,0.56143795652315,0.25879425486374
1243,0.0707218942698091,43.7767296307684
1244,0.211391938850284,522.452840818597
1245,0.54962041345425,0.0387242105025149
1246,0.481981448363513,96.0657305801968
1247,0.159469854552299,8.41650851724254
1248,0.149578995071352,62.6960056970773
1249,0.499272880377248,0.0128956570630402
1250,0.940564878052101,34.1579975479883
1251,0.334231326589361,26.3258346917736
1252,0.188434329582378,32.8020704041276
1253,0.269716178299859,0.0982287866954498
1254,0.530744078103453,0.00216858917423901
1255,0.021450228523463,11.222397002247
1256,0.7987603074871,0.0017377104946616
1257,0.11033510020934,7.31704249888597
1258,0.53979828581214,0.0621582690272062
1259,0.571233897469938,0.228239691970883
1260,0.618951546959579,354.6089760235
1261,0.714853693498299,11.9949552890988
1262,0.123300578678027,20.4060658681261
1263,0.311049618758261,20.2904987169618
1264,0.945739162620157,0.0230904672707293
1265,0.500025092391297,0.28233478682591
1266,0.135230499086902,2.68008593104332
1267,0.869257820537314,192.538477621348
1268,0.205049612093717,3.7155107338006
1269,0.92504589096643,329.218800522957
1270,0.886753598228097,0.127420960866786
1271,0.136295825242996,0.0330265058015821
1272,0.785349442157894,19.4571828315524
1273,0.453303414164111,0.0201847533622394
1274,0.135742419399321,0.456065539951316
1275,0.885221036849543,15.18161787334
1276,0.336713540134951,11.0815120444326
1277,0.319274115143344,0.0119303773826175
1278,0.403782814741135,24.8453425825173
1279,0.479077307041734,0.0903244046250932
1280,0.367901820223778,0.1292729046873
1281,0.465690567623824,54.9429955923778
1282,0.0498921528924257,0.152908592749894
1283,0.187356711598113,0.0494878677656261
1284,0.982659413712099,0.0362064838861481
1285,0.328274069586769,0.00141831679774245
1286,0.170996390515938,8.72922712464874
1287,0.488254894502461,30.6029338144105
1288,0.0186874116770923,6.15991377223919
1289,0.339485083706677,0.00207936968404966
1290,0.0296633755788207,1.45972569650179
1291,0.867228663060814,0.00329718258912983
1292,0.731707599712536,0.0413993114107581
1293,0.315260796807706,0.000993942878828322
1294,0.386454011779279,17.5121821538513
1295,0.332445990527049,61.4613327687437
1296,0.0897779711522162,0.00628381976948716
1297,0.757055602502078,3.95207296552857
1298,0.6029684972018,0.142030608423031
1299,0.145399972563609,11.8047140646537
1300,0.0325174834579229,0.155890121771946
1301,0.483768141595647,64.7914401737785
1302,0.444569527870044,855.489008152255
1303,0.060385589953512,0.792901780312741
1304,0.327506022062153,0.0029075700897553
1305,0.878429047297686,0.00629796359124956
1306,0.930604886263609,236.666542222225
1307,0.392178456997499,19.3053882563383
1308,0.158846774837002,178.941577835615
1309,0.319947601063177,269.753415400816
1310,0.30696562025696,0.730015587367509
1311,0.107811254449189,0.0024646042310873
1312,0.979334303410724,21.0767559676632
1313,0.496903428109363,0.0423521945177226
1314,0.0930746719241142,0.0903461521730661
1315,0.211773658171296,0.203202849558149
1316,0.930500746238977,0.0956687757324634
1317,0.296846406767145,0.00383012260754393
1318,0.653218248859048,3.08137768463491
1319,0.901070477906615,34.8682407168841
1320,0.990795793244615,1.26582942415487
1321,0.430333221331239,0.0439046001145215
1322,0.393776922253892,0.464051072978753
1323,0.141908895457163,240.872447591471
1324,0.279806696344167,343.853808340037
1325,0.56482222257182,1.34418195050712
1326,0.935139505425468,39.8707755029104
1327,0.358400145079941,40.3481449209588
1328,0.842007180908695,108.729075172747
1329,0.722409214358777,450.378392419441
1330,0.750735989306122,0.342864158607852
1331,0.92398845218122,4.27142597450017
1332,0.00237810681574047,0.0206739297785795
1333,0.160429914947599,145.409146326601
1334,0.399272951297462,375.808906225198
1335,0.675319577334449,3.1794342117083
1336,0.480372016318142,9.04360971583295
1337,0.533828780753538,0.00241488369640099
1338,0.316950157284737,0.0289749760057233
1339,0.814757590182126,1.13188638046792
1340,0.292219521244988,1.23017483984274
1341,0.409132091328502,38.6733244393836
1342,0.0909183076582849,0.0400245858668278
1343,0.798596638021991,13.4993515837384
1344,0.359785249689594,2.22608837412231
1345,0.0404875767417252,0.384094207024727
1346,0.0410863398574293,148.910418146994
1347,0.954434238374233,0.00459213887701084
1348,0.373341244878247,0.0783512906217344
1349,0.806419667555019,28.2423070028514
1350,0.91005900898017,1.90823622680815
1351,0.440076212864369,0.0117946598809021
1352,0.57633650302887,12.4025458171793
1353,0.0736677951645106,0.00420505978393041
1354,0.164627394406125,0.0533509514615597
1355,0.73989077587612,22.3326441986842
1356,0.475711012724787,0.00183223867699304
1357,0.68552095326595,0.00441449477574964
1358,0.951514942804351,0.319206107104453
1359,0.497464487561956,3.81191014725279
1360,0.470500626601279,0.0150312893372574
1361,0.56019195006229,1.01544967904836
1362,0.652510120533407,90.1613178053683
1363,0.279573498759419,0.00349883037794941
1364,0.979907589498907,0.663505623043603
1365,0.643864108016714,196.555135163385
1366,0.58257843577303,0.410249623313209
1367,0.615871025947854,0.0452203706510085
1368,0.925140294479206,0.00215617777724799
1369,0.390022895298898,207.723755821692
1370,0.28791968501173,0.00758680821699733
1371,0.0907359647098929,0.0795292662158662
1372,0.322033904027194,12.2297218154598
1373,0.758270112564787,0.0491224679394968
1374,0.104412929620594,0.352291666368747
1375,0.710277852602303,0.841417039252776
1376,0.966477383626625,0.0277438618414376
1377,0.201491226209328,0.143886851633247
1378,0.108488654484972,0.00254714046833836
1379,0.0554021787829697,0.144977871679366
1380,0.829723515082151,808.768569326285
1381,0.58119775657542,0.0136142252096006
1382,0.470092375297099,173.38648946504
1383,0.365014120005071,0.00465079041107493
1384,0.280124627286568,0.0143956527020664
1385,0.599715854972601,24.304164383289
1386,0.818569612922147,0.0413765744959912
1387,0.0978322804439813,0.0179640456872259
1388,0.96368952607736,3.13982698208671
1389,0.168736443389207,0.00314396788126029
1390,0.0860834058839828,0.677417420492847
1391,0.86121069570072,0.0677140980081298
1392,0.524790602037683,225.042195599986
1393,0.656810875283554,0.018347025261378
1394,0.229519372805953,1.33840315617696
1395,0.72122603142634,0.00118839345110366
1396,0.490750394994393,1.4502804090687
1397,0.965255592484027,0.204616438817771
1398,0.906942480476573,0.000997550137231592
1399,0.551250527845696,2.50996894344283
1400,0.075599099509418,0.485155264907126
1401,0.0227000112645328,4.98540612629177
1402,0.513239527819678,0.00195890716190282
1403,0.630726151634008,8.31026272501503
1404,0.418771624332294,0.0859863787217116
1405,0.879265945171937,0.00878357407587943
1406,0.107987073017284,0.0184208783929826
1407,0.980278696399182,0.170318631557704
1408,0.264966631308198,11.1097939889181
1409,0.0842775232158601,0.00856619588622406
1410,0.385907175717875,0.263400709634898
1411,0.124895827146247,0.0372006202910989
1412,0.581554221687838,0.124307632515968
1413,0.240149608114734,0.00468868916440333
1414,0.721887888619676,0.0570115268605197
1415,0.145928690675646,0.0060966672568997
1416,0.15283877030015,0.560190578503604
1417,0.259222670225427,26.2142006567192
1418,0.777886260068044,0.00206017575352471
1419,0.426466299686581,0.225658026049912
1420,0.0600483361631632,113.855640593152
1421,0.1148325370159,0.242755841912012
1422,0.48275689734146,0.546162533496206
1423,0.979173583909869,573.205049021271
1424,0.811516786925495,45.8191839661856
1425,0.542912817094475,0.724150977353156
1426,0.0723670870065689,826.800007011579
1427,0.46648524608463,0.0588112331556425
1428,0.33990564593114,0.0120634661444668
1429,0.689918605145067,43.7464694804583
1430,0.514157372061163,170.597643115418
1431,0.514923015609384,0.0748816565457397
1432,0.545514354016632,311.977962326535
1433,0.447457330068573,315.651722768355
1434,0.0838848403654993,71.0108764930454
1435,0.930133691756055,0.130014106239094
1436,0.0164481862448156,11.4039513946193
1437,0.414092399412766,0.0406088467587448
1438,0.226976093370467,569.916391006559
1439,0.0996405873447657,0.00525375015303192
1440,0.482923875097185,0.0859410384578484
1441,0.650128671433777,5.96170350768186
1442,0.92132977838628,0.0279422094827544
1443,0.362601807108149,381.333038114407
1444,0.85513499006629,3.6201001527355
1445,0.300906151533127,0.145423683481262
1446,0.465662425151095,4.49140174352278
1447,0.142730664927512,4.17761922140321
1448,0.80771899363026,196.728788485709
1449,0.665807631798089,6.10986037782812
1450,0.0619409799110144,159.504339808383
1451,0.430925568332896,349.778629545467
1452,0.396855081431568,2.59471453424673
1453,0.696956751402467,30.5332046462259
1454,0.659319650614634,0.223641995853627
1455,0.407350709661841,0.00694298927260237
1456,0.306920220376924,478.499569601438
1457,0.255107345059514,0.028333304752801
1458,0.672568153357133,0.00132932869487084
1459,0.8943934335839,0.0229698650697894
1460,0.845736156217754,0.0259046570510707
1461,0.392901856917888,2.18226455074623
1462,0.0790505399927497,9.54085696104204
1463,0.82842305698432,0.978406524865799
1464,0.0728918248787522,0.00484753215194751
1465,0.114762677578256,7.31471467084771
1466,0.6399842700921,5.82803472345436
1467,0.320566200185567,0.0337166385821711
1468,0.1887495261617,0.0256498664620301
1469,0.393829641165212,0.130904986511201
1470,0.86202601599507,0.0690647712818434
1471,0.347911406541243,42.6729067167432
1472,0.00143389846198261,0.0231637664352717
1473,0.911284453701228,0.576968819447532
1474,0.951723448932171,108.4233317896
1475,0.49091898300685,0.0341789198318493
1476,0.463651715312153,0.577337797969361
1477,0.596472046803683,102.916867149819
1478,0.906050957273692,0.0950872539589437
1479,0.173001179005951,1.07749536455663
1480,0.785881076706573,43.2114776791716
1481,0.232934384606779,0.0117912894307787
1482,0.577048209030181,926.118263194751
1483,0.840877033304423,559.023525686782
1484,0.132203776855022,1.27075315700221
1485,0.895891189575195,0.00525410329046971
1486,0.45013734116219,2.39682109540407
1487,0.894142537843436,0.00164131205216194
1488,0.248545180540532,541.761787045342
1489,0.0836952936369926,0.00115531975182114
1490,0.0486410746816546,2.89321588026783
1491,0.979815867030993,28.8469774410791
1492,0.484167741145939,0.0133533443677261
1493,0.845393033931032,0.060016142560284
1494,0.416293604532257,0.479543318482626
1495,0.489342542830855,0.222035963296862
1496,0.183287817519158,8.82054409121276
1497,0.759161467896774,4.85335910863877
1498,0.305143302539364,23.8539186771492
1499,0.165678247110918,0.0829675302801432
1500,0.0328091429546475,0.00720859140959127
1501,0.13650520821102,0.002061942755393
1502,0.177136411424726,549.47704120525
1503,0.519560450455174,0.00139262139575638
1504,0.811120785074309,341.386638312673
1505,0.11536201252602,0.157485935573798
1506,0.893421786604449,15.6473987874498
1507,0.575352881103754,2.61542778986317
1508,0.146572394296527,0.0500745975082012
1509,0.902805796358734,0.0011432830766564
1510,0.253002469427884,0.336211361800017
1511,0.150597600266337,4.87651276715325
1512,0.76854715985246,0.00104311030364463
1513,0.230123331071809,9.65975023970414
1514,0.305399328004569,0.00485289910523976
1515,0.518569612177089,264.274167991057
1516,0.334599666763097,0.00396071276713608
1517,0.154434968251735,2.47651121069158
1518,0.266369568649679,0.0318764208820108
1519,0.350754616782069,3.08210924662832
1520,0.578458378789946,530.229859415037
1521,0.808601795230061,23.353648629768
1522,0.933270314941183,0.266360679315136
1523,0.833863337524235,0.899557922805101
1524,0.127002774504945,10.8739710911219
1525,0.649453951511532,0.643782180602289
1526,0.690351657569408,0.058917517028684
1527,0.0320448244456202,1.89651586534383
1528,0.920489149866626,26.0013100084986
1529,0.478468887042254,43.1797809055848
1530,0.266520578414202,78.1332407380981
1531,0.856510716257617,0.098931295426963
1532,0.229146477766335,226.739403901313
1533,0.79194687330164,0.0705147043849484
1534,0.646774860331789,15.7292253768351
1535,0.424334690673277,0.0142736516021597
1536,0.0950682680122554,741.422448613715
1537,0.00346770393662155,0.0101797900875136
1538,0.531133668962866,0.0103698175542266
1539,0.524307115934789,5.90447217971305
1540,0.213185554603115,25.7038170223165
1541,0.7169320799876,440.276135497284
1542,0.961343576200306,41.2386218722839
1543,0.518266599625349,0.00979426312484551
1544,0.174528022296727,0.0475603480006757
1545,0.562540134880692,0.354858092805286
1546,0.759258169680834,107.327053719808
1547,0.666971337515861,0.00797717984079327
1548,0.224872923223302,9.96642134480647
1549,0.345849762437865,82.2346470472987
1550,0.319831759901717,11.0990600396073
1551,0.904898397624493,0.177949347746216
1552,0.199198380112648,206.03126228296
1553,0.68096301658079,2.67706859340638
1554,0.137517758645117,0.659276400330612
1555,0.10699468688108,6.59699877933426
1556,0.0928593957796693,28.0894993504398
1557,0.916448955191299,0.00737854435199397
1558,0.277060435852036,0.273206858578848
1559,0.885793877299875,0.56088899246712
1560,0.772864649537951,2.24217703041858
1561,0.795051236171275,0.285942891377358
1562,0.205673593096435,997.650696465523
1563,0.0481933229602873,32.1222516217272
1564,0.0388159311842173,0.0133129963499118
1565,0.284574129851535,0.00440954299582685
1566,0.348809832474217,29.3705246173356
1567,0.737453325418755,0.00481430323837507
1568,0.251663581235334,993.521116263051
1569,0.517437003087252,47.2565729803315
1570,0.759444722672924,0.280031455539613
1571,0.636084527941421,0.046220158665321
1572,0.2039406853728,561.801802303325
1573,0.993045282084495,0.0332763290573839
1574,0.000405043363571167,0.00516192204564544
1575,0.206570025067776,1.86580949755076
1576,0.634028090629727,11.0852450993094
1577,0.0172918252646923,0.175149699731239
1578,0.0267354713287205,0.00750630330682722
1579,0.60784059506841,666.342421027432
1580,0.570541352732107,0.00255004052492413
1581,0.245853347936645,4.13460032448809
1582,0.919525086414069,0.0145520578546082
1583,0.672216201666743,2.4342495408407
1584,0.645450439304113,0.00755707026828356
1585,0.208285454660654,89.3782468964771
1586,0.480617735767737,0.0941117178134097
1587,0.986518583260477,0.717962520797402
1588,0.993119847727939,0.0135616037963937
1589,0.450774036580697,1.30924281934773
1590,0.714848786126822,0.93421745581986
1591,0.316561612533405,0.00695984178517592
1592,0.833687560632825,33.4890048514841
1593,0.433975581545383,0.00113625044812868
1594,0.995992258191109,0.0115116550952498
1595,0.805811213329434,0.00472170909121197
1596,0.486242167418823,1.66331415619917
1597,0.538772000931203,1.87707928732993
1598,0.341039908351377,0.00130515062362322
1599,0.0520156044512987,0.00789223137097462
1600,0.458723113173619,2.1836633704022
1601,0.498156590387225,34.0730079083325
1602,0.282764225266874,9.36214577820089
1603,0.776445082388818,39.8356726935416
1604,0.3038527618628,0.00707448423197223
1605,0.515551181975752,3.29637278164542
1606,0.477950773201883,17.6963137175664
1607,0.768852224573493,0.330300434819357
1608,0.163928855676204,902.600349171013
1609,0.441774149890989,0.00321796244441779
1610,0.523407669737935,1.97562138167966
1611,0.476919188629836,0.186040654173925
1612,0.524643287761137,0.210867781717299
1613,0.685228247195482,0.0887681975951601
1614,0.351792022120208,974.914615721781
1615,0.839631285285577,30.4456016168525
1616,0.921913691563532,48.361905888201
1617,0.106309621362016,273.121925455626
1618,0.206528918119147,10.087521865664
1619,0.486642911797389,14.2864183239217
1620,0.323822023812681,484.84792812924
1621,0.471713925013319,0.00588794841409339
1622,0.586088502081111,516.037540221431
1623,0.223950012587011,531.077255086446
1624,0.734029720071703,0.00330085055384312
1625,0.150484099052846,117.518015781304
1626,0.697553366888314,35.3210227461268
1627,0.264107904862612,3.40747070414229
1628,0.426464922260493,0.0669882143102501
1629,0.721333573339507,0.00118040766854694
1630,0.474471707129851,0.0862009733841379
1631,0.338586960919201,0.0102934681681772
1632,0.240592138841748,0.0202662301852256
1633,0.216259677894413,0.684581690563639
1634,0.24205811903812,0.00109155132026373
1635,0.564904673025012,46.3743810777916
1636,0.712568088900298,56.8238557327447
1637,0.108096597949043,0.00508471695317087
1638,0.519075873540714,0.0143034702116677
1639,0.852190344594419,1014.66069047879
1640,0.714631942100823,267.728703609069
1641,0.313981684856117,0.00105141419775764
1642,0.115817142417654,22.2509428600843
1643,0.575004067504779,0.274492622289834
1644,0.831371922045946,0.00134178465813401
1645,0.520339757902548,0.241821025221258
1646,0.694011028623208,0.0114439376551208
1647,0.499903989490122,0.032825388532639
1648,0.354160398710519,309.306899111464
1649,0.964804159011692,0.176450525903012
1650,0.922261254163459,0.0622968458991162
1651,0.204592706635594,42.8588288527101
1652,0.954902932746336,0.00119095394703385
1653,0.873992832377553,0.0137883040964986
1654,0.697344831423834,1014.19654029223
1655,0.51259378483519,0.00126441163770367
1656,0.480816515395418,20.5010291717524
1657,0.201800923096016,1.67837449468991
1658,0.100229354342446,0.222106801607334
1659,0.472588874632493,0.989985907829907
1660,0.312179648084566,890.5344207052
1661,0.772399305133149,0.930111060005307
1662,0.901074001332745,741.125258519472
1663,0.335229284130037,31.0917570365826
1664,0.823944246396422,12.9071451525864
1665,0.22003285982646,0.92976630154388
1666,0.766123738372698,0.00207934658949648
1667,0.560707851080224,49.2751313154425
1668,0.423455537762493,0.118733441910251
1669,0.838569788262248,0.0013280583073561
1670,0.287320587551221,5.48499710875386
1671,0.470720700686797,0.00588981104910517
1672,0.780844533350319,0.0118166451570008
1673,0.0827168372925371,6.62353901918955
1674,0.394517550244927,0.0101290818928473
1675,0.0956614073365927,0.147792553171202
1676,0.13333323597908,0.0208832504909839
1677,0.221126178046688,93.8484129837585
1678,0.274119541049004,0.00102714444857211
1679,0.299059249693528,0.00867041979794395
1680,0.374786772532389,428.777481033783
1681,0.491452492540702,39.6361642154777
1682,0.878602623473853,86.3822889300738
1683,0.748729828745127,0.0320400870166996
1684,0.955186023144051,0.00498259996718735
1685,0.331920213066041,0.00615899900978992
1686,0.824162796372548,0.326963270202586
1687,0.13266538339667,0.155765777355839
1688,0.124696853803471,0.00726646189853212
1689,0.728109711781144,1.31678296297336
1690,0.54842082853429,30.1859970602107
1691,0.608517412794754,0.00447363686966283
1692,0.12294670054689,0.164032037630247
1693,0.876434698933735,0.0213242254753688
1694,0.842348815640435,245.483017392249
1695,0.0462378135416657,0.00426563324917242
1696,0.707018328597769,109.895746834967
1697,0.534791055135429,120.041578044092
1698,0.945457234047353,0.00141825279061459
1699,0.912029979052022,39.587255171976
1700,0.455978516489267,0.0440872343059295
1701,0.765520478598773,0.00791196929307715
1702,0.50504457950592,0.00383636425113087
1703,0.202548482920974,18.7275403247737
1704,0.717138722306117,0.545009253170856
1705,0.768076964421198,0.247027002032194
1706,0.706377045251429,4.99007273183857
1707,0.19162413617596,0.00615255853497281
1708,0.297899801051244,0.00298683267965836
1709,0.325131266377866,9.60570053211714
1710,0.571876234840602,58.5183821480112
1711,0.882491525495425,0.172818394862753
1712,0.877103376435116,63.0202257196739
1713,0.385852537117898,74.1503355117905
1714,0.737772154854611,156.750484068552
1715,0.79631936410442,0.34269505926821
1716,0.724161460762843,0.00368899516982765
1717,0.38543858891353,201.115789273203
1718,0.298152282601222,0.0534152807340721
1719,0.05747115239501,0.0670864142151729
1720,0.673692964250222,80.0097269297599
1721,0.197991926921532,3.33518810799833
1722,0.625107899075374,9.54507095142709
1723,0.138182840542868,7.40432745104807
1724,0.373078520642594,0.0231217628345256
1725,0.314089832827449,4.5896481294052
